,Country,City,Latitude,Longitude,elevation
376,LSO,Berea District,-29.1963971,27.9175581,1769
1533,LSO,Leribe District,-29.0182683,28.2636997,1959.5
482,LSO,Butha-Buthe District,-28.8029541,28.5638395,2488
2639,LTU,Siauliai County,55.9398236,23.3937822,99
1686,LTU,Marijampole County,54.6792304,23.2004406,65
1339,LTU,Kaunas County,55.0162091,24.0862263,78
140,LTU,Alytus County,54.2301887,24.0787835,129
2865,LTU,Telsiai County,56.0130975,22.1366723,116
2993,LTU,Utena County,55.4871833,25.6386221,149
2854,LTU,Taurage County,55.3564378,22.405222,58
3061,LTU,Vilnius County,54.8227227,25.2496682,151
1407,LTU,Klaipeda County,55.7827168,21.3496449,35
2128,LTU,Panevezys County,55.9155086,25.0309026,67
539,LUX,Canton Mersch,49.757898,6.1338562,317.5
535,LUX,Canton Echternach,49.7951722,6.3806057,323.5
536,LUX,Canton Esch-sur-Alzette,49.5188546,5.9992745,303
534,LUX,Canton Diekirch,49.8703131,6.1436529,321
532,LUX,Canton Capellen,49.635004,5.973325,332
533,LUX,Canton Clervaux,50.0575203,5.9853406,474
538,LUX,Canton Luxembourg,49.6112768,6.129799,312
537,LUX,Canton Grevenmacher,49.6728929,6.3580797,288
543,LUX,Canton Wiltz,49.9423489,5.9051204,432.5
541,LUX,Canton Remich,49.5439503,6.299606,237
542,LUX,Canton Vianden,49.9290754,6.1603158,389
540,LUX,Canton Redange,49.7953155,5.9029142,368
2592,LVA,Saulkrastu novads,57.2291498,24.5274024,28
3045,LVA,Ventspils novads,57.2978425,21.865399,24
14,LVA,?da?u novads,,,
3022,LVA,Valkas novads,57.7114147,26.0164946,70
18,LVA,?ekavas novads,,,
3027,LVA,Valmieras novads,57.7345555,25.3949627,63
1610,LVA,M?rupes novads,56.7592415,24.646666,
495,LVA,C?su novads,,,
2519,LVA,Saldus novads,56.6397674,22.4845309,93
3044,LVA,Ventspils,57.3903918,21.5635991,6.5
2517,LVA,Salaspils novads,56.8731432,24.3675303,15
1624,LVA,Madonas novads,56.8432151,26.2272913,120
1054,LVA,Gulbenes novads,57.1764627,26.6112003,124
3031,LVA,Varak??nu novads,,,
2405,LVA,Ropa?u novads,,,
2069,LVA,Olaines novads,56.7722066,23.9004057,13
2060,LVA,Ogres novads,56.769082,24.9763264,69
2673,LVA,Smiltenes novads,57.3851349,26.041964,107
777,LVA,Dienvidkurzemes novads,56.5224575,21.4595894,30
80,LVA,Aizkraukles novads,56.4875187,25.2618327,85
308,LVA,Balvu novads,57.0754088,27.3601526,112
2312,LVA,R?ga,34.0784246,-83.8807662,
1238,LVA,Jelgavas,56.6080966,23.8671727,3
1239,LVA,Jelgavas novads,56.6080966,23.8671727,13
244,LVA,Aug?daugavas novads,,,
1551,LVA,Limba?u novads,,,
2645,LVA,Siguldas novads,57.1663717,24.828402,76
2824,LVA,Talsu novads,57.38144,22.6528733,45
2314,LVA,R?zeknes,,,
2948,LVA,Tukuma novads,57.0025177,23.0079086,64
1543,LVA,Liep?jas,,,
2315,LVA,R?zeknes novads,,,
2240,LVA,Prei?u novads,,,
1479,LVA,L?v?nu novads,,,
742,LVA,Daugavpils,55.8712267,26.5159337,105
1448,LVA,Kuld?gas novads,,,
345,LVA,Bauskas novads,56.4832862,24.4314822,30
122,LVA,Al?ksnes novads,,,
803,LVA,Dobeles novads,56.561572,23.1046096,74
1221,LVA,J?rmalas,,,
1434,LVA,Kr?slavas novads,,,
1592,LVA,Ludzas novads,56.5082812,27.8150782,132
1220,LVA,J?kabpils novads,,,
554,MAR,Casablanca-Settat,33.2627128,-7.9639028,225
1526,MAR,Laâyoune-Sakia El Hamra,,,161
817,MAR,Drâa-Tafilalet,31.1835432,-5.1395435,1161
488,MAR,Béni Mellal-Khénifra,32.6407498,-6.207105,981
2320,MAR,Rabat-Salé-Kenitra,33.9204332,-6.3676093,155
2835,MAR,Tangier-Tetouan-Al Hoceima,35.202941,-5.5510167,371
2697,MAR,Souss-Massa,30.187722,-8.6322498,719
1691,MAR,Marrakech-Safi,31.6048574,-8.3654032,468
920,MAR,Fez-Meknes,33.8333136,-4.8556382,1004
2087,MAR,Oriental,33.3202138,-2.4238471,1107
1048,MAR,Guelmim-Oued Noun,28.5273703,-10.0315515,379
1782,MCO,Monaco,43.7323492,7.4276832,144
2927,MDA,Transnistria,,,113
2051,MDA,Ocnita,,,231
1532,MDA,Leova,,,118
2316,MDA,RIscani,,,173
809,MDA,Donduseni,,,214
2684,MDA,Soldanesti,,,224
705,MDA,Criuleni,,,122
332,MDA,Basarabeasca,,,127
816,MDA,Drochia,,,173
168,MDA,Anenii Noi,,,100
2694,MDA,Soroca,,,181
565,MDA,Causeni,,,107
2864,MDA,Telenesti,,,113
820,MDA,Dubasari,,,84
2433,MDA,SIngerei,,,145
2086,MDA,Orhei,,,145
1131,MDA,Hincesti,,,162
2980,MDA,Ungheni,,,120
365,MDA,Bender,,,82.5
519,MDA,Calarasi,,,189
1003,MDA,Glodeni,,,139
856,MDA,Edinet,,,195
515,MDA,Cahul,,,109
307,MDA,Balti,,,119
638,MDA,Chisinau,,,121
2374,MDA,Rezina,,,199
530,MDA,Cantemir,,,124
956,MDA,Gagauzia,,,108
2753,MDA,Stefan Voda,,,124
928,MDA,Floresti,,,158
1946,MDA,Nisporeni,,,160
661,MDA,Cimislia,,,160
2756,MDA,Straseni,,,176
451,MDA,Briceni,,,210
1170,MDA,Ialoveni,,,144
2839,MDA,Taraclia,,,128.5
908,MDA,Falesti,,,133
167,MDG,Androy,-24.6836914,45.5225738,216
424,MDG,Bongolava,-18.5980822,46.2957395,889
1716,MDG,Matsiatra Ambony,-21.4532787,46.4793936,974
412,MDG,Boeny,-16.2819011,46.127719,75
2593,MDG,Sava,-14.3677221,49.7140365,304
774,MDG,Diana,-13.1086792,49.1253068,201
1738,MDG,Menabe,-20.0466893,45.0957961,206
158,MDG,Analanjirofo,-17.0173835,49.1725519,504
178,MDG,Anosy,-23.9408038,46.1469315,620
157,MDG,Analamanga,-18.6340317,47.4872346,1258
151,MDG,Amoron'i Mania,-20.4554111,46.7401213,1276
1734,MDG,Melaky,-17.7471123,44.9818956,183.5
1214,MDG,Itasy,-19.036567,46.9937529,1287
234,MDG,Atsimo-Andrefana,-23.0989551,44.423055,296
3038,MDG,Vatovavy-Fitovinany,-22.816791,47.8340311,239
3019,MDG,Vakinankaratra,-19.7010485,46.8288083,1539
380,MDG,Betsiboka,-17.1396942,47.3134773,550
125,MDG,Alaotra-Mangoro,-18.0261616,48.3384024,925
236,MDG,Atsinanana,-19.0060415,48.8685368,304
1177,MDG,Ihorombe,-22.638973,46.1274078,796
235,MDG,Atsimo-Atsinanana,-23.2153105,47.2913342,178
904,MDV,Faafu,3.1314909,72.8843567,0
1078,MDV,Haa Alif,7.0607297,72.9896628,0
2874,MDV,Thaa,2.1461655,73.0288245,0
1274,MDV,Kaafu,4.354299,73.5760032,0
3014,MDV,Vaavu,3.6152492,73.5869986,0
1079,MDV,Haa Dhaalu,6.449901,72.6264899,0
1537,MDV,Lhaviyani,5.3992544,73.5273924,0
134,MDV,Alif Alif,4.4389236,72.8716854,0
2317,MDV,Raa,5.6609485,72.7681645,0
57,MDV,Addu,-0.6414935,73.1629978,0
769,MDV,Dhaalu,2.8473454,72.9029526,0
2626,MDV,Shaviyani,6.3322998,73.2324635,0
280,MDV,Baa,4.8806627,72.8532558,0
1039,MEX,Guanajuato,20.9876996,-101,1970
1806,MEX,Morelos,18.75,-99,1268
2690,MEX,Sonora,29.3333331,-110.6666671,512.5
1894,MEX,Nayarit,22.0000001,-105.0000001,742
1126,MEX,Hidalgo,20.5,-99,2001
1744,MEX,Mexico,23.6585116,-102.0077097,2473
1748,MEX,Michoacan de Ocampo,19.207098,-101.878113,1390
670,MEX,Coahuila de Zaragoza,27.3333331,-102.0000001,1124
2046,MEX,Oaxaca,17,-96.5,1034
523,MEX,Campeche,19,-90.5,79
823,MEX,Durango,24.833333,-104.833333,1914
631,MEX,Chihuahua,28.5000001,-106.0000001,1593
673,MEX,Colima,19.166667,-104,414
297,MEX,Baja California,30.0338923,-115.1425107,425
2545,MEX,San Luis Potosi,22.5000001,-100.4949145,1706
2803,MEX,Tabasco,17.9999288,-92.6681659,11
2654,MEX,Sinaloa,25.0000001,-107.5000001,162
2032,MEX,Nuevo Leon,26.2384363,-99.8873,580
3184,MEX,Zacatecas,23.0916177,-102.9333954,2068
3176,MEX,Yucatan,20.6845957,-88.8755669,21
1049,MEX,Guerrero,17.666667,-100,910
2309,MEX,Quintana Roo,19.6666671,-88.5000001,24
626,MEX,Chiapas,16.5000001,-92.5000001,665
1229,MEX,Jalisco,20.3333331,-103.6666671,1571
3046,MEX,Veracruz de Ignacio de la Llave,19.333333,-96.666667,74
2304,MEX,Queretaro de Arteaga,20.8052225,-99.8837376,1957
2902,MEX,Tlaxcala,19.416667,-98.166667,2550
2826,MEX,Tamaulipas,23.9891553,-98.7026825,162
298,MEX,Baja California Sur,25.5818014,-111.5706164,150
67,MEX,Aguascalientes,21.880487,-102.2967195,2017
2270,MEX,Puebla,18.833333,-98,1843
1757,MHL,Mili,6.1333333,171.9166667,0
1388,MHL,Kili,5.6443199,169.1226846,7
75,MHL,Ailuk,10.3410084,169.9418605,0
74,MHL,Ailinglaplap,7.412519,168.7316327,0
3143,MHL,Wotho,10.1030775,165.9677037,0
3144,MHL,Wotje,9.4528761,170.0722133,0
1877,MHL,Namu,7.9871185,168.1615981,2
854,MHL,Ebon,4.6333333,168.7166667,0
1642,MHL,Majuro,7.0909924,171.3816354,0
246,MHL,Aur,8.2673625,171.0881869,7
1873,MHL,Namdrik,5.6171289,168.1117198,0
2995,MHL,Utirik,11.2475243,169.7876071,0
2972,MHL,Ujae,9.0812091,165.6122758,0
1547,MHL,Likiep,9.8269176,169.3074274,0
1504,MHL,Lae,8.9367249,166.2321317,0
211,MHL,Arno,7.081172,171.6562687,0
1222,MHL,Jabat,7.7515271,168.9774281,0
1653,MHL,Maloelap,8.7602234,171.048633,0
1230,MHL,Jaluit,6,169.5833333,3.5
1733,MHL,Mejit,10.2843414,170.8698843,10
1461,MHL,Kwajalein,9.1257934,167.5740472,1
876,MHL,Enewetak,11.4205556,162.3405556,0
2219,MKD,Polog,41.0065971,21.6243853,1340
2152,MKD,Pelagonia,,,841
2729,MKD,Southeast,,,467
2743,MKD,Southwest,,,1001.5
2669,MKD,Skopje,41.9961816,21.4319213,559
3034,MKD,Vardar,41.5927387,21.9199777,471
2003,MKD,Northeast,,,668
1344,MLI,Kayes,13.8001844,-10.2245548,264
2647,MLI,Sikasso,11.529684,-6.8663259,355
2607,MLI,Segou,13.441518,-6.268147,286
311,MLI,Bamako,12.6132655,-7.9847391,343.5
2915,MLI,Tombouctou,16.7719091,-3.0087272,291
1433,MLI,Koulikouro,,,327
965,MLI,Gao,16.2788129,-0.0412392,321
1386,MLI,Kidal,19.802089,0.7253125,421
1802,MLI,Mopti,14.514489,-3.6464581,272
2801,MLT,Ta' Xbiex,35.8991087,14.4948986,
921,MLT,Fgura,35.8728325,14.520799,33
2286,MLT,Qala,36.036291,14.3103502,73
1820,MLT,Msida,35.8956943,14.4891829,51.5
2847,MLT,Tarxien,35.8648857,14.5114877,9
929,MLT,Floriana,35.8929838,14.5052716,32
3146,MLT,Xag?ra,,,
931,MLT,Fontana,36.038744,14.2370014,112
942,MLT,G?arg?ur,,,
944,MLT,G?ira,,,
1821,MLT,Mtarfa,35.8915754,14.3978902,
1819,MLT,Mqabba,35.8456802,14.4666263,89.5
2318,MLT,Rabat Gozo,36.0449866,14.2384845,110
780,MLT,Dingli,35.8604202,14.3816818,189
2295,MLT,Qormi,35.877464,14.4739598,50
1046,MLT,Gudja,35.8483258,14.5030882,74
1858,MLT,Nadur,36.0389956,14.2934514,81
2296,MLT,Qrendi,35.8343586,14.4578698,113.5
2446,MLT,Safi,35.8324496,14.4843078,80
1833,MLT,Munxar,36.0306654,14.2347898,61
2189,MLT,Pietà,35.892353,14.4934881,
1893,MLT,Naxxar,35.9133396,14.4432851,22
988,MLT,Ghasri,36.0655404,14.22173,83.5
985,MLT,Gharb,36.0598182,14.209081,22.5
982,MLT,Ghajnsielem,36.0288642,14.2871759,24
2130,MLT,Paola,35.8717994,14.5073748,15.5
2319,MLT,Rabat Malta,,,146
238,MLT,Attard,35.8909172,14.4430093,85
2156,MLT,Pembroke,35.9281313,14.4795722,0
943,MLT,G?axaq,,,
2482,MLT,Saint Lucia's,35.8725492,14.4989422,50.5
2478,MLT,Saint Julian's,35.9199225,14.4877119,0
9,MLT,?abbar,,,
392,MLT,Bir?ebbu?a,,,
1694,MLT,Marsaskala,35.8629162,14.5591879,25
394,MLT,Birkirkara,35.8994577,14.4649552,89
1736,MLT,Mellie?a,,,
2780,MLT,Swieqi,35.9236256,14.469548,31
1728,MLT,Mdina,35.8858681,14.4027236,
1812,MLT,Mosta,35.9079178,14.4241508,63.5
1597,MLT,Luqa,35.859653,14.4892913,55
11,MLT,?amrun,,,
1545,MLT,Lija,35.901766,14.4476136,79
1206,MLT,Isla,35.887175,14.517307,
433,MLT,Bormla,35.8825817,14.522721,11
1179,MLT,Iklin,35.911112,14.4521273,119
2572,MLT,Santa Venera,35.8897878,14.4802386,41
15,MLT,?ebbu? Gozo,,,
16,MLT,?ebbu? Malta,,,
3026,MLT,Valletta,35.8989979,14.5136607,1
22,MLT,?urrieq,,,
2560,MLT,Sannat,36.0273022,14.2429017,97
17,MLT,?ejtun,,,
1692,MLT,Marsa,35.882892,14.4944898,30
1609,MLT,M?arr,,,
2638,MLT,Si??iewi,,,
393,MLT,Birgu,35.8881119,14.5238445,
1695,MLT,Marsaxlokk,35.8417662,14.5448353,29
3151,MLT,Xewkija,36.0323529,14.2609952,82
309,MLT,Balzan,35.8986113,14.4510172,94
3152,MLT,Xg?ajra,,,
1355,MLT,Ker?em,,,
2671,MLT,Sliema,35.9127609,14.5020708,24
2479,MLT,Saint Lawerence,,,0
1292,MLT,Kalkara,35.8898771,14.5290867,0
1397,MLT,Kirkop,35.8419845,14.4844481,78
2497,MLT,Saint Paul's Bay,35.9480742,14.3973929,47
255,MMR,Ayeyarwady,20.3488263,94.9136898,7
635,MMR,Chin,22.018242,93.5038035,988
1277,MMR,Kachin,26.0207656,97.4919258,680
1781,MMR,Mon,16.4494071,97.6288219,24
1662,MMR,Mandalay,21.9596834,96.0948743,226
2836,MMR,Tanitharyi,14.0852206,98.1815246,163
290,MMR,Bago,17.336667,96.479722,74
2621,MMR,Shan,21.5122404,98.0098362,982
1341,MMR,Kayah,19.2812505,97.3291806,698
2449,MMR,Saigang,,,238
3164,MMR,Yangon,16.7967129,96.1609916,7
2324,MMR,Rakhine,19.5212991,94.0072428,100
1345,MMR,Kayin,17.1863135,97.7499316,243
1633,MMR,Magway,20.2747958,94.7362245,209
2203,MNE,Plav Municipality,42.6087914,19.965122,1560.5
2205,MNE,Pljevlja Municipality,43.3121065,19.3060365,1114
602,MNE,Cetinje Municipality,42.4783057,18.8980059,851
2207,MNE,Plu?ine Municipality,,,
1937,MNE,Nik?i? Municipality,,,
2900,MNE,Tivat Municipality,42.4201512,18.7198297,59.5
374,MNE,Berane Municipality,42.8304143,19.8428591,1242
462,MNE,Budva Municipality,42.2592577,18.920578,352
2170,MNE,Petnjica Municipality,42.925657,19.9829219,1200
1413,MNE,Kola?in Municipality,,,
10,MNE,?abljak Municipality,,,
737,MNE,Danilovgrad Municipality,42.6120612,19.1007797,745
1430,MNE,Kotor Municipality,42.448261,18.7871188,609
321,MNE,Bar Municipality,42.1365429,19.1501318,228
385,MNE,Bijelo Polje Municipality,43.0787689,19.6921426,1068.5
166,MNE,Andrijevica Municipality,42.7219982,19.754574,1399.5
2398,MNE,Ro?aje Municipality,,,
13,MNE,?avnik Municipality,,,
2212,MNE,Podgorica Municipality,42.5251279,19.3798051,472
1121,MNE,Herceg Novi Municipality,42.5043332,18.5440077,552
1058,MNE,Gusinje Municipality,42.5480869,19.8233846,1485
1777,MNE,Mojkovac Municipality,42.976931,19.4711176,1456
2974,MNE,Ulcinj Municipality,41.9651721,19.3155174,43.5
2797,MNG,Sükhbaatar,46.2093417,113.5077196,1074
822,MNG,Dundgovi,45.5186722,106.2611562,1310
349,MNG,Bayan-Ölgii,48.5470083,89.8549358,2502
350,MNG,Bayankhongor,45.2380937,99.5146799,1778
3003,MNG,Uvs,49.6313887,92.9558186,1371
1014,MNG,Govi-Altai,45.3463139,95.9325806,1612
2973,MNG,Ulaanbaatar,47.9184676,106.9177016,1473
3204,MNG,Zavkhan,48.3133355,96.2850506,1929
2610,MNG,Selenge,49.3910136,107.0629034,991
1147,MNG,Hovsgel,50.2206196,99.9170492,1865
469,MNG,Bulgan,48.9521438,103.3965591,1331
3230,MNG,Övörkhangai,45.8297039,102.7237769,1631
208,MNG,Arkhangai,47.862646,101.0316283,1907
813,MNG,Dornogovi,44.4179637,109.7783753,1026
812,MNG,Dornod,47.6772781,115.2177155,781
2088,MNG,Orkhon,48.6440292,104.1036297,1284
3227,MNG,Ömnögovi,43.282363,104.1133864,1299
1380,MNG,Khovd,46.8997977,92.2959651,1601
2964,MNG,Töv,47.7529235,105.6150598,1405
740,MNG,Darkhan-Uul,49.3767291,106.2901384,921
1015,MNG,Govisumber,46.4610827,108.5173101,1300
1374,MNG,Khentii,47.885981,110.4201043,1232
1667,MOZ,Manica,-19.0400995,33.4318137,440
2871,MOZ,Tete,-15.5205193,32.7682742,531
512,MOZ,Cabo Delgado,-12.4254942,39.4168743,323
1194,MOZ,Inhambane,-22.779116,34.5661741,108
3194,MOZ,Zambézia,-16.6460178,36.991932,229
2678,MOZ,Sofala,-19.0771666,34.7164804,83
1679,MOZ,Maputo,-25.966213,32.56745,67
970,MOZ,Gaza,-23.328398,32.8066057,106
1876,MOZ,Nampula,-14.966969,39.2707752,291
1928,MOZ,Niassa,-13.0638577,36.4669964,622
1190,MRT,Inchiri,19.9922766,-15.113767,88
443,MRT,Brakna,17.2475638,-13.4037714,70
1137,MRT,Hodh el Gharbi,16.5693922,-9.8322366,202
2897,MRT,Tiris Zemmour,24.1951392,-9.6664199,321
733,MRT,Dakhlet Nouadhibou,20.8019537,-16.0012708,52
224,MRT,Assaba,16.5809185,-11.5363724,163
1050,MRT,Guidimaka,15.3766896,-12.124663,76
1136,MRT,Hodh ech Chargui,18.1941112,-7.0921652,306
2025,MRT,Nouakchott,18.0792379,-15.9780071,4
2811,MRT,Tagant,18.5729893,-10.3937926,361
1010,MRT,Gorgol,16.0062275,-12.8360834,50
2928,MRT,Trarza,17.922642,-14.8476017,38
2126,MUS,Pamplemousses,-20.0988684,57.5741162,61
2394,MUS,Rivière du Rempart,-20.0669942,57.65063,34
2226,MUS,Port Louis,-20.1624522,57.5028044,38
1778,MUS,Moka,-20.2521392,57.5872245,390
64,MUS,Agaléga,-10.4145113,56.6460266,0
2598,MUS,Savanne,-20.458386,57.4893297,253.5
2195,MUS,Plaines Wilhems,-20.3053896,57.4959619,452
403,MUS,Black River,-20.3264792,57.4155785,58
2747,MUS,St. Brandon,-16.533965,59.6085149,0
1025,MUS,Grand Port,-20.3897284,57.6160762,147
925,MUS,Flacq,-20.2217312,57.7223251,92
2401,MUS,Rodrigues,-19.7092,63.4425995,60
2163,MYS,Perak,4.812181,100.9797908,173
1445,MYS,Kuala Lumpur,3.1526589,101.7022205,55.5
2278,MYS,Putrajaya,2.9384381,101.69223,42
2585,MYS,Sarawak,2.5023855,112.9547283,160
1348,MYS,Kedah,5.8098265,100.6715035,65
2159,MYS,Penang,5.4065013,100.2559077,9
2121,MYS,Pahang,3.6168822,102.5994547,115
1499,MYS,Labuan,5.3168336,115.2198613,10
2165,MYS,Perlis,6.4868392,100.2577623,30
1351,MYS,Kelantan,5.4021302,102.0635972,179
1897,MYS,Negeri Sembilan,2.7831895,102.1925319,90
2609,MYS,Selangor,3.2083304,101.304146,24
1257,MYS,Johor,2.0228821,103.3114564,35
2440,MYS,Sabah,5.4257359,117.0326392,205
1647,MYS,Malacca,2.3293744,102.2880962,37
2869,MYS,Terengganu,4.8630743,102.9949297,74
548,NAM,Caprivi,-17.6912922,24.1377371,981
2095,NAM,Oshikoto,-18.5464046,17.1019606,1132
2094,NAM,Oshana,-18.4702308,15.7434419,1099
885,NAM,Erongo,-22.0278147,15.389358,870
2062,NAM,Ohangwena,-17.5877369,16.7737955,1140
2104,NAM,Otjozondjupa,-19.9424962,18.395886,1318
1322,NAM,Karas,-26.8752094,17.7634818,938
1094,NAM,Hardap,-24.4140944,17.4134051,1192
1377,NAM,Khomas,-22.9082553,17.09198,1566
2075,NAM,Omusati,-18.2862314,14.8856679,1125
1453,NAM,Kunene,-19.6792809,13.9756564,1003
2072,NAM,Omaheke,-21.9074676,19.3929661,1334
1340,NAM,Kavango,-19.2632632,17.708643,1149
1681,NER,Maradi,13.501206,7.102534,415
814,NER,Dossa,14.2882352,0.8121413,242
1926,NER,Niamey,13.524834,2.109823,218
2812,NER,Tahoua/Agadez,18.0812691,7.5369781,480
3210,NER,Zinder/Diffa,13.804874,8.9878057,406
2893,NER,Tillaberi,14.8224036,0.8622459,260
344,NGA,Bauchi,10.6228284,10.0287754,480
2115,NGA,Oyo,8.2151249,3.5642897,308
1311,NGA,Kano,11.9939978,8.5219738,499
1464,NGA,Kwara,8.8367891,4.6688487,314
54,NGA,Adamawa,9.5129772,12.3881887,428
881,NGA,Enugu,6.4496519,7.5136856,181
1278,NGA,Kaduna,10.5182899,7.4359863,644
88,NGA,Akwa Ibom,4.9906379,7.7966205,37
707,NGA,Cross River,5.8671966,8.5204774,110
373,NGA,Benue,7.3505747,8.7772877,146
2100,NGA,Osun,7.5484047,4.4978307,284
40,NGA,Abia,5.4540953,7.5153071,85
2061,NGA,Ogun,6.9788582,3.4389293,74
352,NGA,Bayelsa,4.7629786,6.028898,14
1507,NGA,Lagos,6.4550575,3.3941795,9
2076,NGA,Ondo,7.0209686,5.0567477,190
1248,NGA,Jigawa,12.3252362,9.5103296,379
858,NGA,Edo,6.6076575,5.9722713,109
861,NGA,Ekiti,7.736891,5.2738326,450
2683,NGA,Sokoto,13.0611195,5.3152203,288
855,NGA,Ebonyi,6.1996918,8.0348906,61
2838,NGA,Taraba,8.0141334,10.7376336,223
1347,NGA,Kebbi,11.4167574,4.1074545,236
1008,NGA,Gombe,10.4304019,11.2065408,407
2393,NGA,Rivers,4.8416028,6.8604088,16
1338,NGA,Katsina,12.5630825,7.6207063,524
434,NGA,Borno,12.1875392,13.3080034,309
3195,NGA,Zamfara,12.0078998,6.4191432,410
1187,NGA,Imo,5.5859456,7.0669651,88
3173,NGA,Yobe,12.1233242,11.5065937,346
1935,NGA,Niger,9.9326083,5.6511088,247
159,NGA,Anambra,6.2183136,6.9531842,49
1410,NGA,Kogi,7.7949602,6.6868669,229
749,NGA,Delta,5.5273061,6.1784167,17
43,NGA,Abuja Federal Capital Territory,8.8311228,7.1724673,283.5
1890,NGA,Nasarawa,8.4387868,8.2382849,189
2031,NIC,Nueva Segovia,13.7719023,-86.0584542,752
1254,NIC,Jinotega (Departamento),13.0887037,-86.0006287,486
897,NIC,Estelí,13.0931241,-86.3554436,863.5
1973,NIC,North Carribean Coast Autonomous Region,,,70
1017,NIC,Granada,11.9303801,-85.9535897,36
2388,NIC,Rivas,11.4416741,-85.7591501,31
1699,NIC,Masaya,11.9736474,-86.0960547,207
2385,NIC,Rio San Juan,11.3080026,-84.7550693,62
1710,NIC,Matagalpa (Departemento),,,495
1626,NIC,Madriz,13.4272871,-86.401622,775
2702,NIC,South Atlantic Autonomous Region,12.1793275,-83.7774051,68
636,NIC,Chinandega,12.7777962,-87.269584,39
1531,NIC,Leon,12.3021275,-86.9679698,103
647,NIC,Chontales,11.9876753,-85.1860798,151
409,NIC,Boaco,12.2551759,-85.724364,346
1658,NIC,Managua,12.1544035,-86.2737642,86
552,NIC,Carazo,11.6619985,-86.3125697,203
1953,NLD,Noord-Brabant,51.6017723,5.4441391,11
1954,NLD,Noord-Holland,52.7212825,4.820665,-1
815,NLD,Drenthe,52.9067922,6.6368423,11
1034,NLD,Groningen,53.2190652,6.5680077,-1
2114,NLD,Overijssel,52.4254143,6.4610611,8
977,NLD,Gelderland,52.1014041,5.9515701,12
3216,NLD,Zuid-Holland,51.9966792,4.5597397,-2
1553,NLD,Limburg,51.2015196,5.9046302,31
3205,NLD,Zeeland,51.4162975,3.7028061,0
2996,NLD,Utrecht,52.0907006,5.1215634,1
926,NLD,Flevoland,52.4484375,5.4235397,-5
936,NLD,Fryslân,53.0923689,5.777043,-1
2938,NOR,Troms og Finnmark,70.6623376,23.6779757,
2942,NOR,Trøndelag,63.8775924,10.1950505,
2097,NOR,Oslo,59.9133301,10.7389701,273
65,NOR,Agder,58.7194423,8.0349635,406
1847,NOR,Møre og Romsdal,62.8452777,7.5181941,
3058,NOR,Viken,63.6807218,9.5930848,243
1962,NOR,Nordland,67.2756405,13.8623606,
3049,NOR,Vestland,60.9291011,6.1078869,729.5
2402,NOR,Rogaland,58.9363138,5.8058786,333
3048,NOR,Vestfold og Telemark,59.6842787,9.6510065,606
1196,NOR,Innlandet,61.2681055,10.4854547,277
1328,NPL,Karnali,29.1839388,82.3184966,3393
2249,NPL,Province 1,27.195814,87.3369312,1393
2767,NPL,Sudurpaschim,27.7448647,85.3178277,1425
2250,NPL,Province 2,26.9066675,85.7069635,108
289,NPL,Bagmati,27.718333,85.5378341,1300
1594,NPL,Lumbini,28.0654626,82.535642,626
962,NPL,Gandaki,28.3740324,84.0513324,2283
296,NRU,Baiti,-0.5149169,166.9325713,0
3167,NRU,Yaren,-0.5471064,166.9163479,31
1929,NRU,Nibok,-0.5219238,166.9261093,27
156,NRU,Anabar,-0.5135233,166.9512,27
1740,NRU,Meneng,-0.5452276,166.9397768,
1178,NRU,Ijuw,-0.5187922,166.9519866,
411,NRU,Boe,-0.5423003,166.9160609,19
460,NRU,Buada,-0.5343058,166.9262406,
79,NRU,Aiwo,-0.5332376,166.9134104,0
753,NRU,Denigomodu,-0.5239903,166.916907,10
2966,NRU,Uaboe,-0.5197742,166.9310147,
173,NRU,Anibare,-0.5308137,166.9507521,39
169,NRU,Anetan,-0.5106655,166.9441604,39
899,NRU,Ewa,-0.5118821,166.9378982,4
3088,NZL,Waikato Region,-34.8315408,173.4147477,167
2101,NZL,Otago Region,-41.309743,174.7809912,547.5
2021,NZL,Northland Region,-35.3755091,173.9470106,65
1660,NZL,Manawatu-Wanganui Region,,,336
348,NZL,Bay of Plenty Region,,,323.5
997,NZL,Gisborne Region,,,352.5
2850,NZL,Tasman Region,-40.7411067,175.1175766,567
1898,NZL,Nelson Region,-41.2710849,173.2836756,0
3101,NZL,Wellington Region,-41.2235474,175.4157576,206
2840,NZL,Taranaki Region,-35.2038881,174.0136054,170.5
243,NZL,Auckland Region,-37.0114789,174.8505779,27
531,NZL,Canterbury Region,-35.1938353,174.2947014,583.5
3106,NZL,West Coast Region,-35.4367157,173.2848102,318
616,NZL,Chatham Islands Territory,-43.9729057,-176.384599,0
1689,NZL,Marlborough Region,-35.66988,173.7213163,570
2742,NZL,Southland Region,-45.5251368,168.3721919,291
1113,NZL,Hawke's Bay Region,-35.2817751,174.0466075,340.5
256,OMN,Az Zahirah,22.6754209,56.0277942,180
221,OMN,Ash Sharqiyah,22.1993595,58.3699585,192
1838,OMN,Muscat,23.6123628,58.5938134,220
50,OMN,Ad Dakhiliyah,22.2272704,57.2174386,221
91,OMN,Al Batinah,23.77,57.25,207
773,OMN,Dhofar,18.3377405,54.199774,270
114,OMN,Al Wusta,19.7038213,56.4357977,129
258,PAK,Azad Kashmir,33.84412,73.796642,1528
